1537903312.994	 0	 0.043396	 -0.271393	 -0.923004	 1
1537903313.004	 0	 0.035019	 -0.281219	 -0.927383	 1
1537903313.014	 0	 0.027725	 -0.276947	 -0.930115	 1
1537903313.024	 0	 0.029053	 -0.272003	 -0.936493	 1
1537903313.034	 0	 0.034302	 -0.274506	 -0.942322	 1
1537903313.044	 0	 0.041565	 -0.273788	 -0.949448	 1
1537903313.054	 0	 0.040619	 -0.270889	 -0.963333	 1
1537903313.064	 0	 0.029663	 -0.268005	 -0.979233	 1
1537903313.074	 0	 0.015182	 -0.258606	 -0.985352	 1
1537903313.084	 0	 0.003494	 -0.240234	 -0.994095	 1
1537903313.094	 0	 -0.001114	 -0.229218	 -1.002518	 1
1537903313.104	 0	 -0.002640	 -0.237366	 -1.001663	 1
1537903313.114	 0	 -0.006882	 -0.246506	 -1.001938	 1
1537903313.124	 0	 -0.011291	 -0.251389	 -1.003311	 1
1537903313.134	 0	 -0.016129	 -0.253983	 -0.993637	 1
1537903313.144	 0	 -0.020462	 -0.252472	 -0.983231	 1
1537903313.154	 0	 -0.024033	 -0.254410	 -0.983215	 1
1537903313.164	 0	 -0.034729	 -0.261093	 -0.977707	 1
1537903313.174	 0	 -0.041290	 -0.261673	 -0.967529	 1
1537903313.184	 0	 -0.048019	 -0.258514	 -0.963455	 1
1537903313.194	 0	 -0.054977	 -0.250229	 -0.971695	 1
1537903313.204	 0	 -0.062759	 -0.238205	 -0.990189	 1
1537903313.214	 0	 -0.076218	 -0.233719	 -1.006729	 1
1537903313.224	 0	 -0.080017	 -0.238495	 -1.024353	 1
1537903313.234	 0	 -0.063797	 -0.254120	 -1.040421	 1
1537903313.244	 0	 -0.040466	 -0.270691	 -1.050598	 1
1537903313.254	 0	 -0.035843	 -0.259048	 -1.060394	 1
1537903313.264	 0	 -0.069733	 -0.206390	 -1.075745	 1
1537903313.274	 0	 -0.122787	 -0.146790	 -1.107803	 1
1537903313.284	 0	 -0.162323	 -0.102844	 -1.147247	 1
1537903313.294	 0	 -0.181686	 -0.072235	 -1.180618	 1
1537903313.304	 0	 -0.196121	 -0.042557	 -1.208099	 1
1537903313.314	 0	 -0.200836	 -0.009827	 -1.227707	 1
1537903313.324	 0	 -0.198044	 0.015717	 -1.233734	 1
1537903313.334	 0	 -0.197449	 0.032623	 -1.227997	 1
1537903313.344	 0	 -0.193146	 0.040131	 -1.215332	 1
1537903313.354	 0	 -0.194977	 0.036804	 -1.189514	 1
1537903313.364	 0	 -0.194153	 0.023407	 -1.151932	 1
1537903313.374	 0	 -0.182907	 0.001862	 -1.108292	 1
1537903313.384	 0	 -0.169083	 -0.023880	 -1.061127	 1
1537903313.394	 0	 -0.165680	 -0.049057	 -1.017334	 1
1537903313.404	 0	 -0.169586	 -0.070389	 -0.984009	 1
1537903313.414	 0	 -0.176834	 -0.089539	 -0.955902	 1
1537903313.424	 0	 -0.178741	 -0.103516	 -0.930542	 1
1537903313.433	 0	 -0.178452	 -0.114609	 -0.910858	 1
1537903313.443	 0	 -0.179504	 -0.121811	 -0.895523	 1
1537903313.453	 0	 -0.178253	 -0.129196	 -0.884613	 1
1537903313.463	 0	 -0.173752	 -0.136078	 -0.875092	 1
1537903313.473	 0	 -0.170807	 -0.136307	 -0.865158	 1
1537903313.483	 0	 -0.163864	 -0.130783	 -0.854843	 1
1537903313.493	 0	 -0.151672	 -0.128265	 -0.841003	 1
1537903313.503	 0	 -0.132645	 -0.133804	 -0.826019	 1
1537903313.513	 0	 -0.113449	 -0.144974	 -0.804001	 1
1537903313.523	 0	 -0.099152	 -0.153626	 -0.773346	 1
1537903313.533	 0	 -0.093918	 -0.158508	 -0.751129	 1
1537903313.543	 0	 -0.086670	 -0.168243	 -0.746979	 1
1537903313.553	 0	 -0.073013	 -0.183105	 -0.751221	 1
1537903313.563	 0	 -0.058258	 -0.197418	 -0.752472	 1
1537903313.573	 0	 -0.051437	 -0.210007	 -0.755905	 1
1537903313.583	 0	 -0.057648	 -0.217407	 -0.760101	 1
1537903313.593	 0	 -0.069717	 -0.219788	 -0.769547	 1
1537903313.603	 0	 -0.076248	 -0.223053	 -0.783539	 1
1537903313.613	 0	 -0.077332	 -0.225098	 -0.797134	 1
1537903313.623	 0	 -0.076157	 -0.223709	 -0.807434	 1
1537903313.633	 0	 -0.079864	 -0.226532	 -0.813522	 1
1537903313.643	 0	 -0.085937	 -0.235703	 -0.823914	 1
1537903313.653	 0	 -0.094711	 -0.241714	 -0.829941	 1
1537903313.663	 0	 -0.102615	 -0.241745	 -0.832748	 1
1537903313.673	 0	 -0.104309	 -0.244720	 -0.836761	 1
1537903313.683	 0	 -0.104141	 -0.253387	 -0.840439	 1
1537903313.693	 0	 -0.099335	 -0.259537	 -0.846451	 1
1537903313.703	 0	 -0.095795	 -0.263046	 -0.855301	 1
1537903313.713	 0	 -0.092514	 -0.267853	 -0.863541	 1
1537903313.723	 0	 -0.090393	 -0.268738	 -0.872772	 1
1537903313.733	 0	 -0.092514	 -0.268097	 -0.883438	 1
1537903313.743	 0	 -0.094818	 -0.267136	 -0.887192	 1
1537903313.753	 0	 -0.091202	 -0.272293	 -0.889160	 1
1537903313.763	 0	 -0.084976	 -0.287552	 -0.886551	 1
1537903313.773	 0	 -0.075455	 -0.299896	 -0.884094	 1
1537903313.783	 0	 -0.067047	 -0.304855	 -0.891586	 1
1537903313.793	 0	 -0.065582	 -0.311111	 -0.899445	 1
1537903313.803	 0	 -0.063004	 -0.317581	 -0.905807	 1
1537903313.813	 0	 -0.056854	 -0.323654	 -0.920090	 1
1537903313.823	 0	 -0.048309	 -0.333817	 -0.934387	 1
1537903313.833	 0	 -0.034058	 -0.347244	 -0.944489	 1
1537903313.843	 0	 -0.023666	 -0.351318	 -0.957184	 1
1537903313.853	 0	 -0.027206	 -0.339233	 -0.979675	 1
1537903313.863	 0	 -0.047836	 -0.319305	 -1.010422	 1
1537903313.873	 0	 -0.075638	 -0.297897	 -1.040161	 1
1537903313.883	 0	 -0.088974	 -0.288544	 -1.067841	 1
1537903313.893	 0	 -0.082092	 -0.302017	 -1.089127	 1
1537903313.903	 0	 -0.057800	 -0.317123	 -1.114227	 1
1537903313.913	 0	 -0.029999	 -0.304031	 -1.142075	 1
1537903313.923	 0	 -0.018875	 -0.270554	 -1.168381	 1
1537903313.933	 0	 -0.018600	 -0.245010	 -1.187088	 1
1537903313.943	 0	 -0.008408	 -0.227875	 -1.206253	 1
1537903313.953	 0	 0.013794	 -0.207001	 -1.227142	 1
1537903313.963	 0	 0.033905	 -0.185333	 -1.233292	 1
1537903313.973	 0	 0.038040	 -0.154160	 -1.225006	 1
1537903313.983	 0	 0.029343	 -0.126221	 -1.205292	 1
1537903313.993	 0	 0.019852	 -0.116379	 -1.177307	 1
1537903314.003	 0	 0.018616	 -0.123627	 -1.144485	 1
1537903314.013	 0	 0.025940	 -0.142181	 -1.106079	 1
1537903314.023	 0	 0.039169	 -0.160965	 -1.067734	 1
1537903314.033	 0	 0.048615	 -0.172028	 -1.040756	 1
1537903314.043	 0	 0.055283	 -0.174744	 -1.023956	 1
1537903314.053	 0	 0.058258	 -0.175797	 -1.016479	 1
1537903314.063	 0	 0.056625	 -0.174118	 -1.018387	 1
1537903314.072	 0	 0.042206	 -0.166840	 -1.014328	 1
1537903314.083	 0	 0.021240	 -0.153503	 -1.002945	 1
1537903314.092	 0	 0.006332	 -0.144516	 -0.991989	 1
1537903314.102	 0	 -0.007401	 -0.149445	 -0.975113	 1
1537903314.112	 0	 -0.017319	 -0.156540	 -0.944290	 1
1537903314.122	 0	 -0.026001	 -0.159348	 -0.908661	 1
1537903314.132	 0	 -0.032150	 -0.162216	 -0.871979	 1
1537903314.142	 0	 -0.030594	 -0.165619	 -0.844604	 1
1537903314.152	 0	 -0.023575	 -0.170532	 -0.826828	 1
1537903314.162	 0	 -0.020905	 -0.176392	 -0.802567	 1
1537903314.172	 0	 -0.025497	 -0.177933	 -0.773682	 1
1537903314.182	 0	 -0.024902	 -0.180588	 -0.743698	 1
1537903314.192	 0	 -0.019821	 -0.192535	 -0.716019	 1
1537903314.202	 0	 -0.010254	 -0.205734	 -0.695587	 1
1537903314.212	 0	 -0.007202	 -0.219635	 -0.681458	 1
1537903314.222	 0	 -0.009125	 -0.233536	 -0.666489	 1
1537903314.232	 0	 -0.011566	 -0.243378	 -0.659515	 1
1537903314.242	 0	 -0.005890	 -0.252899	 -0.661865	 1
1537903314.252	 0	 0.007797	 -0.263504	 -0.668320	 1
1537903314.262	 0	 0.015991	 -0.272781	 -0.687515	 1
1537903314.272	 0	 0.015594	 -0.280777	 -0.708694	 1
1537903314.282	 0	 0.006134	 -0.288071	 -0.718735	 1
1537903314.292	 0	 0.003860	 -0.294052	 -0.734451	 1
1537903314.302	 0	 0.006561	 -0.308441	 -0.756622	 1
1537903314.312	 0	 0.010239	 -0.323807	 -0.773361	 1
1537903314.322	 0	 0.011612	 -0.328568	 -0.789764	 1
1537903314.332	 0	 0.007904	 -0.327179	 -0.815567	 1
1537903314.342	 0	 -0.004639	 -0.329971	 -0.840515	 1
1537903314.352	 0	 -0.022903	 -0.327072	 -0.873047	 1
1537903314.362	 0	 -0.049286	 -0.317642	 -0.912888	 1
1537903314.372	 0	 -0.074997	 -0.308746	 -0.943634	 1
1537903314.382	 0	 -0.088272	 -0.301453	 -0.964386	 1
1537903314.392	 0	 -0.090790	 -0.297348	 -0.978714	 1
1537903314.402	 0	 -0.086151	 -0.294540	 -0.986862	 1
1537903314.412	 0	 -0.078766	 -0.292465	 -0.992889	 1
1537903314.422	 0	 -0.078506	 -0.294098	 -0.995560	 1
1537903314.432	 0	 -0.085037	 -0.299118	 -0.988907	 1
1537903314.442	 0	 -0.097549	 -0.310913	 -0.982483	 1
1537903314.452	 0	 -0.117081	 -0.323532	 -0.981812	 1
1537903314.462	 0	 -0.143860	 -0.331604	 -0.985397	 1
1537903314.472	 0	 -0.166901	 -0.342697	 -0.982407	 1
1537903314.482	 0	 -0.160370	 -0.373047	 -0.973480	 1
1537903314.492	 0	 -0.115387	 -0.434372	 -0.961319	 1
1537903314.502	 0	 -0.066528	 -0.483643	 -0.954254	 1
1537903314.512	 0	 -0.046051	 -0.466034	 -0.983948	 1
1537903314.522	 0	 -0.076050	 -0.407639	 -1.039139	 1
1537903314.532	 0	 -0.159409	 -0.321884	 -1.113297	 1
1537903314.542	 0	 -0.265839	 -0.226578	 -1.220291	 1
1537903314.552	 0	 -0.322830	 -0.155869	 -1.302368	 1
1537903314.562	 0	 -0.349152	 -0.095871	 -1.333282	 1
1537903314.572	 0	 -0.350159	 -0.039551	 -1.338760	 1
1537903314.582	 0	 -0.319473	 -0.032959	 -1.329849	 1
1537903314.592	 0	 -0.275589	 -0.061417	 -1.282242	 1
1537903314.602	 0	 -0.220993	 -0.084351	 -1.202225	 1
1537903314.612	 0	 -0.168900	 -0.095734	 -1.137741	 1
1537903314.622	 0	 -0.152771	 -0.121429	 -1.084595	 1
1537903314.632	 0	 -0.151520	 -0.162216	 -1.030365	 1
1537903314.642	 0	 -0.158615	 -0.192535	 -0.992081	 1
1537903314.652	 0	 -0.187881	 -0.206345	 -0.970978	 1
1537903314.662	 0	 -0.220367	 -0.212662	 -0.966690	 1
1537903314.672	 0	 -0.242813	 -0.222855	 -0.970306	 1
1537903314.682	 0	 -0.246185	 -0.235901	 -0.969147	 1
1537903314.692	 0	 -0.232941	 -0.237015	 -0.961685	 1
1537903314.702	 0	 -0.216782	 -0.223068	 -0.939056	 1
1537903314.711	 0	 -0.197998	 -0.196457	 -0.897934	 1
1537903314.721	 0	 -0.178604	 -0.169998	 -0.858444	 1
1537903314.731	 0	 -0.151215	 -0.157318	 -0.823853	 1
1537903314.741	 0	 -0.129639	 -0.162506	 -0.780914	 1
1537903314.751	 0	 -0.105576	 -0.176529	 -0.735687	 1
1537903314.761	 0	 -0.076569	 -0.190659	 -0.703964	 1
1537903314.771	 0	 -0.056137	 -0.207886	 -0.677460	 1
1537903314.781	 0	 -0.039490	 -0.227081	 -0.655869	 1
1537903314.791	 0	 -0.024918	 -0.246719	 -0.636703	 1
1537903314.801	 0	 -0.010406	 -0.264694	 -0.630783	 1
1537903314.811	 0	 0.004562	 -0.278946	 -0.639694	 1
1537903314.821	 0	 0.009842	 -0.291443	 -0.657883	 1
1537903314.831	 0	 0.000442	 -0.301010	 -0.681458	 1
1537903314.841	 0	 -0.012848	 -0.311569	 -0.703140	 1
1537903314.851	 0	 -0.021545	 -0.321167	 -0.719757	 1
1537903314.861	 0	 -0.033173	 -0.331329	 -0.737518	 1
1537903314.871	 0	 -0.051315	 -0.338821	 -0.769409	 1
1537903314.881	 0	 -0.053589	 -0.334244	 -0.833801	 1
1537903314.891	 0	 -0.091537	 -0.357880	 -0.850967	 1
1537903314.901	 0	 -0.117783	 -0.377960	 -0.821609	 1
1537903314.911	 0	 -0.090759	 -0.359680	 -0.836472	 1
1537903314.921	 0	 -0.075989	 -0.333771	 -0.855057	 1
1537903314.931	 0	 -0.078903	 -0.323578	 -0.860413	 1
1537903314.941	 0	 -0.080017	 -0.327881	 -0.870285	 1
1537903314.951	 0	 -0.077133	 -0.327072	 -0.885223	 1
1537903314.961	 0	 -0.071640	 -0.316238	 -0.896347	 1
1537903314.971	 0	 -0.070969	 -0.307938	 -0.899826	 1
1537903314.981	 0	 -0.068619	 -0.308655	 -0.905029	 1
1537903314.991	 0	 -0.054916	 -0.312881	 -0.919846	 1
1537903315.001	 0	 -0.045135	 -0.319611	 -0.948090	 1
1537903315.011	 0	 -0.036331	 -0.340561	 -0.985519	 1
1537903315.021	 0	 -0.019547	 -0.352722	 -0.961212	 1
1537903315.031	 0	 -0.008804	 -0.363571	 -0.956497	 1
1537903315.041	 0	 -0.005051	 -0.378586	 -0.991913	 1
1537903315.051	 0	 -0.002029	 -0.366791	 -1.015991	 1
1537903315.061	 0	 -0.022461	 -0.357025	 -1.049576	 1
1537903315.071	 0	 -0.062103	 -0.364395	 -1.091766	 1
1537903315.081	 0	 -0.085388	 -0.383774	 -1.130264	 1
1537903315.091	 0	 -0.093842	 -0.411362	 -1.158295	 1
1537903315.101	 0	 -0.109406	 -0.403946	 -1.182404	 1
1537903315.111	 0	 -0.137146	 -0.366638	 -1.210266	 1
1537903315.121	 0	 -0.169144	 -0.333038	 -1.234146	 1
1537903315.131	 0	 -0.181305	 -0.322586	 -1.244110	 1
1537903315.141	 0	 -0.165756	 -0.320923	 -1.233429	 1
1537903315.151	 0	 -0.142014	 -0.308960	 -1.219742	 1
1537903315.161	 0	 -0.124146	 -0.291840	 -1.192902	 1
1537903315.171	 0	 -0.106522	 -0.282349	 -1.130371	 1
1537903315.181	 0	 -0.071075	 -0.279694	 -1.055359	 1
1537903315.191	 0	 -0.018539	 -0.277328	 -0.994995	 1
1537903315.201	 0	 0.035034	 -0.277863	 -0.958054	 1
1537903315.211	 0	 0.080032	 -0.276031	 -0.937866	 1
1537903315.221	 0	 0.117050	 -0.273285	 -0.935196	 1
1537903315.231	 0	 0.146606	 -0.262360	 -0.938141	 1
1537903315.241	 0	 0.163757	 -0.245254	 -0.942322	 1
1537903315.251	 0	 0.166275	 -0.229889	 -0.958633	 1
1537903315.261	 0	 0.159668	 -0.218246	 -0.968918	 1
1537903315.271	 0	 0.145966	 -0.202103	 -0.972534	 1
1537903315.281	 0	 0.124756	 -0.182480	 -0.977280	 1
1537903315.291	 0	 0.096939	 -0.166412	 -0.986298	 1
1537903315.301	 0	 0.067627	 -0.162460	 -0.993393	 1
1537903315.311	 0	 0.043411	 -0.169403	 -0.977921	 1
1537903315.321	 0	 0.031662	 -0.171249	 -0.950150	 1
1537903315.331	 0	 0.025482	 -0.170929	 -0.915131	 1
1537903315.341	 0	 0.015839	 -0.175156	 -0.866837	 1
1537903315.350	 0	 0.006088	 -0.174881	 -0.822083	 1
1537903315.360	 0	 0.002426	 -0.173584	 -0.790344	 1
1537903315.370	 0	 0.003571	 -0.183060	 -0.760193	 1
1537903315.380	 0	 0.008041	 -0.196625	 -0.729462	 1
1537903315.390	 0	 0.015976	 -0.207397	 -0.710999	 1
1537903315.400	 0	 0.020035	 -0.218292	 -0.706879	 1
1537903315.410	 0	 0.012955	 -0.234787	 -0.694962	 1
1537903315.420	 0	 0.004593	 -0.250412	 -0.681580	 1
1537903315.430	 0	 -0.003281	 -0.263229	 -0.677490	 1
1537903315.440	 0	 -0.005936	 -0.281158	 -0.676346	 1
1537903315.450	 0	 -0.001266	 -0.300323	 -0.674164	 1
1537903315.460	 0	 0.010620	 -0.320419	 -0.683533	 1
1537903315.470	 0	 0.028732	 -0.336563	 -0.696381	 1
1537903315.480	 0	 0.047028	 -0.346054	 -0.709229	 1
1537903315.490	 0	 0.055481	 -0.353867	 -0.721481	 1
1537903315.500	 0	 0.050293	 -0.357239	 -0.733948	 1
1537903315.510	 0	 0.044525	 -0.355057	 -0.749512	 1
1537903315.520	 0	 0.037872	 -0.355087	 -0.771545	 1
1537903315.530	 0	 0.026657	 -0.351288	 -0.806671	 1
1537903315.540	 0	 0.007645	 -0.343826	 -0.839905	 1
1537903315.550	 0	 -0.016830	 -0.328171	 -0.869202	 1
1537903315.560	 0	 -0.032700	 -0.308395	 -0.900787	 1
1537903315.570	 0	 -0.034180	 -0.290436	 -0.935699	 1
1537903315.580	 0	 -0.025482	 -0.278259	 -0.976975	 1
1537903315.590	 0	 -0.020477	 -0.268906	 -1.015060	 1
1537903315.600	 0	 -0.014786	 -0.260559	 -1.040619	 1
1537903315.610	 0	 -0.015167	 -0.251389	 -1.059143	 1
1537903315.620	 0	 -0.033234	 -0.240570	 -1.066925	 1
1537903315.630	 0	 -0.065292	 -0.241440	 -1.070297	 1
1537903315.640	 0	 -0.091705	 -0.266815	 -1.071976	 1
1537903315.650	 0	 -0.090302	 -0.326813	 -1.065216	 1
1537903315.660	 0	 -0.060730	 -0.405975	 -1.046280	 1
1537903315.670	 0	 -0.031204	 -0.456940	 -1.033127	 1
1537903315.680	 0	 -0.030563	 -0.449005	 -1.048645	 1
1537903315.690	 0	 -0.071823	 -0.406998	 -1.092987	 1
1537903315.700	 0	 -0.147354	 -0.355667	 -1.160767	 1
1537903315.710	 0	 -0.221359	 -0.305573	 -1.251129	 1
1537903315.720	 0	 -0.259018	 -0.254593	 -1.322434	 1
1537903315.730	 0	 -0.277008	 -0.203140	 -1.344940	 1
1537903315.740	 0	 -0.270752	 -0.148163	 -1.332047	 1
1537903315.750	 0	 -0.241821	 -0.112518	 -1.298569	 1
1537903315.760	 0	 -0.200562	 -0.109985	 -1.241486	 1
1537903315.770	 0	 -0.142303	 -0.122894	 -1.168121	 1
1537903315.780	 0	 -0.084869	 -0.143677	 -1.092712	 1
1537903315.790	 0	 -0.053589	 -0.182465	 -1.028275	 1
1537903315.800	 0	 -0.051010	 -0.232590	 -0.970932	 1
1537903315.810	 0	 -0.060684	 -0.271118	 -0.930435	 1
1537903315.820	 0	 -0.082199	 -0.296432	 -0.904892	 1
1537903315.830	 0	 -0.120575	 -0.310883	 -0.893112	 1
1537903315.840	 0	 -0.165619	 -0.318115	 -0.897064	 1
1537903315.850	 0	 -0.200974	 -0.315247	 -0.914581	 1
1537903315.860	 0	 -0.210327	 -0.300980	 -0.926376	 1
1537903315.870	 0	 -0.193909	 -0.280136	 -0.924286	 1
1537903315.880	 0	 -0.172867	 -0.260620	 -0.911499	 1
1537903315.890	 0	 -0.153061	 -0.240570	 -0.881729	 1
1537903315.900	 0	 -0.127319	 -0.222610	 -0.842575	 1
1537903315.910	 0	 -0.099701	 -0.210434	 -0.806076	 1
1537903315.920	 0	 -0.075851	 -0.207275	 -0.780411	 1
1537903315.930	 0	 -0.066299	 -0.213745	 -0.756195	 1
1537903315.940	 0	 -0.063431	 -0.221359	 -0.732544	 1
1537903315.950	 0	 -0.057388	 -0.229813	 -0.709381	 1
1537903315.960	 0	 -0.046631	 -0.240036	 -0.684174	 1
1537903315.970	 0	 -0.038956	 -0.252274	 -0.660477	 1
1537903315.980	 0	 -0.034103	 -0.263535	 -0.648682	 1
1537903315.990	 0	 -0.030289	 -0.278412	 -0.643173	 1
1537903315.999	 0	 -0.026566	 -0.294601	 -0.642410	 1
1537903316.009	 0	 -0.028198	 -0.311554	 -0.652954	 1
1537903316.019	 0	 -0.034317	 -0.327850	 -0.663239	 1
1537903316.029	 0	 -0.040161	 -0.338623	 -0.672729	 1
1537903316.039	 0	 -0.048508	 -0.342514	 -0.695419	 1
1537903316.049	 0	 -0.054214	 -0.348907	 -0.723221	 1
1537903316.059	 0	 -0.062012	 -0.355209	 -0.748596	 1
1537903316.069	 0	 -0.075500	 -0.355469	 -0.771149	 1
1537903316.079	 0	 -0.082993	 -0.353943	 -0.801880	 1
1537903316.089	 0	 -0.080338	 -0.354431	 -0.833527	 1
1537903316.099	 0	 -0.073059	 -0.352661	 -0.857513	 1
1537903316.109	 0	 -0.066772	 -0.346268	 -0.878616	 1
1537903316.119	 0	 -0.058807	 -0.338974	 -0.896912	 1
1537903316.129	 0	 -0.048004	 -0.333420	 -0.905762	 1
1537903316.139	 0	 -0.029663	 -0.329361	 -0.913269	 1
1537903316.149	 0	 -0.015472	 -0.330566	 -0.924057	 1
1537903316.159	 0	 -0.009842	 -0.333450	 -0.937454	 1
1537903316.169	 0	 -0.002411	 -0.339478	 -0.953827	 1
1537903316.179	 0	 0.011383	 -0.353256	 -0.968018	 1
1537903316.189	 0	 0.022491	 -0.370209	 -0.974731	 1
1537903316.199	 0	 0.025177	 -0.383453	 -0.983292	 1
1537903316.209	 0	 0.021667	 -0.393433	 -0.995728	 1
1537903316.219	 0	 0.008850	 -0.396500	 -1.011215	 1
1537903316.229	 0	 -0.013046	 -0.394028	 -1.025909	 1
1537903316.239	 0	 -0.037125	 -0.398361	 -1.036377	 1
1537903316.249	 0	 -0.038712	 -0.423630	 -1.045013	 1
1537903316.259	 0	 -0.018585	 -0.452835	 -1.054520	 1
1537903316.269	 0	 -0.002075	 -0.439941	 -1.072769	 1
1537903316.279	 0	 -0.005630	 -0.384750	 -1.110153	 1
1537903316.289	 0	 -0.024979	 -0.339783	 -1.160400	 1
1537903316.299	 0	 -0.051682	 -0.310959	 -1.204849	 1
1537903316.309	 0	 -0.054337	 -0.286926	 -1.235458	 1
1537903316.319	 0	 -0.040771	 -0.275558	 -1.227905	 1
1537903316.329	 0	 -0.025070	 -0.271683	 -1.184204	 1
1537903316.339	 0	 -0.011917	 -0.275513	 -1.135300	 1
1537903316.349	 0	 0.001114	 -0.290482	 -1.080551	 1
1537903316.359	 0	 0.014786	 -0.309845	 -1.041840	 1
1537903316.369	 0	 0.025970	 -0.328201	 -1.020935	 1
1537903316.379	 0	 0.034912	 -0.340469	 -1.005142	 1
1537903316.389	 0	 0.043793	 -0.342682	 -1.003204	 1
1537903316.399	 0	 0.045456	 -0.333618	 -1.011948	 1
1537903316.409	 0	 0.034088	 -0.313446	 -1.018051	 1
1537903316.419	 0	 0.012573	 -0.282043	 -1.024582	 1
1537903316.429	 0	 -0.010880	 -0.254059	 -1.024902	 1
1537903316.439	 0	 -0.031143	 -0.240173	 -1.009384	 1
1537903316.449	 0	 -0.040787	 -0.235977	 -0.975677	 1
1537903316.459	 0	 -0.041519	 -0.235748	 -0.932510	 1
1537903316.469	 0	 -0.049301	 -0.238480	 -0.885056	 1
1537903316.479	 0	 -0.057968	 -0.231155	 -0.844269	 1
1537903316.489	 0	 -0.060989	 -0.218918	 -0.816833	 1
1537903316.499	 0	 -0.061310	 -0.214355	 -0.796219	 1
1537903316.509	 0	 -0.062454	 -0.209030	 -0.787735	 1
1537903316.519	 0	 -0.061005	 -0.203720	 -0.789597	 1
1537903316.529	 0	 -0.054764	 -0.196625	 -0.787674	 1
1537903316.539	 0	 -0.052689	 -0.187759	 -0.780411	 1
1537903316.549	 0	 -0.049149	 -0.184906	 -0.770599	 1
1537903316.559	 0	 -0.047562	 -0.188156	 -0.760590	 1
1537903316.569	 0	 -0.044052	 -0.205933	 -0.753754	 1
1537903316.579	 0	 -0.040482	 -0.236069	 -0.741974	 1
1537903316.589	 0	 -0.035706	 -0.261581	 -0.716400	 1
1537903316.599	 0	 -0.024658	 -0.285751	 -0.695190	 1
1537903316.609	 0	 -0.018051	 -0.310120	 -0.685135	 1
1537903316.618	 0	 -0.005844	 -0.325485	 -0.678467	 1
1537903316.628	 0	 0.005478	 -0.340668	 -0.676788	 1
1537903316.638	 0	 0.017365	 -0.355835	 -0.679291	 1
1537903316.648	 0	 0.030655	 -0.368683	 -0.694031	 1
1537903316.658	 0	 0.037399	 -0.376312	 -0.717712	 1
